Date,Close,High,Low,Open,Volume,Daily_Return,Rolling_Mean,Rolling_Std,Rolling_Volatility,ATR,GARCH_Volatility
7/19/2017,67.46981049,67.6342376,67.09527936,67.14095626,22416200,0.007639503,0.002807247,0.010777726,0.010777726,1.013965442,0.012375959
7/20/2017,67.79866791,67.87174818,66.93999218,67.76212777,42361000,0.004874142,0.002793471,0.01077475,0.01077475,0.968943106,0.012133291
7/21/2017,67.40583038,67.86257133,66.8394691,67.09524291,46717100,-0.005794178,0.002510858,0.010928821,0.010928821,0.983950144,0.011768867
7/24/2017,67.23230743,67.3693312,66.80296956,67.16836394,21394800,-0.002574302,0.001706091,0.01066481,0.01066481,0.923918496,0.011704904
7/25/2017,67.77124786,67.88086127,67.1409429,67.41499036,22018700,0.008016093,0.00258437,0.010409322,0.010409322,0.893904187,0.011433318
7/26/2017,67.64337158,67.94481546,67.4241308,67.90827533,16252200,-0.001886881,0.003425791,0.009207783,0.009207783,0.868456709,0.011420227
7/27/2017,66.83036041,67.98134295,66.06303175,67.37844833,36844200,-0.012019081,0.002398588,0.00973956,0.00973956,0.922611273,0.011175113
7/28/2017,66.7207489,66.96738606,66.26400775,66.38275794,18306700,-0.001640145,0.003254986,0.008447784,0.008447784,0.904341201,0.012035857
7/31/2017,66.41014099,67.08612271,66.14523733,66.95823579,23600100,-0.004655342,0.002700998,0.008591078,0.008591078,0.910865937,0.011659343
8/1/2017,66.30056763,67.06788965,66.21835057,66.7755755,22132300,-0.001649949,0.003169789,0.008040808,0.008040808,0.887376917,0.011525901
8/2/2017,66.00822449,66.28226496,65.25916938,66.27313516,26499200,-0.004409361,0.002281875,0.007835475,0.007835475,0.903691838,0.011250234
8/3/2017,65.9077301,66.17264073,65.6336827,65.94427022,18214400,-0.001522452,0.002574897,0.00755975,0.00755975,0.844316025,0.011185411
8/4/2017,66.39190674,66.72076099,65.98997222,66.13613276,22579000,0.00734628,0.002293217,0.007250272,0.007250272,0.854758343,0.010973835
8/7/2017,66.1361084,66.59284947,66.00822146,66.50150265,18705700,-0.003852854,0.001726265,0.007266147,0.007266147,0.848886169,0.011005403
8/8/2017,66.49238586,66.80296654,65.54236332,65.85294399,22044600,0.005387034,0.001988468,0.007300542,0.007300542,0.890646747,0.010953745
8/9/2017,66.20006561,66.23660574,65.81640471,65.99909838,22213400,-0.004396297,0.000939967,0.006564292,0.006564292,0.872377116,0.010854974
8/10/2017,65.23176575,65.94428073,65.17695208,65.67937006,24734500,-0.014626872,-0.000227065,0.007157491,0.007157491,0.872377923,0.01087522
8/11/2017,66.22746277,66.41015643,65.11301331,65.41446413,21443700,0.01526399,-0.000167501,0.00728655,0.00728655,0.921969516,0.01228087
8/14/2017,67.22316742,67.34192459,66.63853923,66.73902286,20096600,0.015034619,0.000192618,0.007858274,0.007858274,0.94872262,0.012969251
8/15/2017,67.24153137,67.5813161,67.07622823,67.5813161,19181400,0.000273179,0.000240356,0.007855584,0.007855584,0.947608563,0.013447565
8/16/2017,67.63644409,68.04969858,67.19563324,67.35175097,18150400,0.005873048,0.000152033,0.007777557,0.007777557,0.871591001,0.012765242
8/17/2017,66.48846436,67.83843841,66.48846436,67.57211638,22977500,-0.016972798,-0.000940314,0.008572952,0.008572952,0.917776411,0.012328884
8/18/2017,66.57112885,66.89254965,66.05685556,66.36909091,18761500,0.001243291,-0.00058844,0.008507416,0.008507416,0.910262748,0.013742646
8/21/2017,66.2589035,66.56196045,65.84564211,66.552775,17734800,-0.004690101,-0.00069423,0.008546476,0.008546476,0.901401866,0.013003066
8/22/2017,67.18643188,67.2598945,66.44256426,66.44256426,14343700,0.013998547,-0.000395107,0.00896197,0.00896197,0.898515633,0.012600769
8/23/2017,66.78235626,67.17724671,66.60786767,67.00275811,13766500,-0.006014244,-0.000601476,0.009045262,0.009045262,0.901344647,0.013017317
8/24/2017,66.75480652,66.9109242,66.18542748,66.80071978,17098300,-0.00041253,-2.11E-05,0.008637303,0.008637303,0.895092207,0.012713145
8/25/2017,66.87419891,67.36092294,66.5619635,66.91093373,12794300,0.001788521,0.000150285,0.008637504,0.008637504,0.910401595,0.012174299
8/28/2017,66.88339233,67.12215815,66.62625561,67.09460878,14569700,0.000137473,0.000389926,0.008563326,0.008563326,0.855780117,0.011721368
8/29/2017,67.0854187,67.18643768,66.16706941,66.35073646,11478400,0.003020576,0.000623452,0.008568452,0.008568452,0.880307768,0.011361009
8/30/2017,67.96703339,68.15070044,66.88338094,67.04868409,16897800,0.013141674,0.001501004,0.008917528,0.008917528,0.897751052,0.0110846
8/31/2017,68.66497803,68.83946665,67.77418504,67.98540147,27652800,0.01026887,0.00209057,0.00909513,0.00909513,0.881189516,0.011760873
9/1/2017,67.90276337,68.63743875,67.62725572,68.60988939,21736200,-0.011100486,0.001168232,0.009462039,0.009462039,0.875708122,0.011898335
9/5/2017,67.59967804,67.85681467,67.02112063,67.35171986,21556000,-0.00446352,0.001137699,0.009480063,0.009480063,0.902604898,0.012427678
9/6/2017,67.40685272,67.99459582,67.36093245,67.71908818,16535800,-0.002852459,0.000725724,0.0094647,0.0094647,0.886861901,0.012123102
9/7/2017,68.27008057,68.50885334,67.59050408,67.6639737,17471200,0.012806233,0.00158585,0.009752024,0.009752024,0.869149512,0.011782288
